restaurant,rank,restaurant_avg_stars,uer_name,review_stars,review_date,user_reviews,user_restaurant_reviews,user_helpful_votes
Bestia Restaurant,rank,4.5,jpDills,4,2015-11-20,104,70,29
Bestia Restaurant,rank,4.5,Quality_seeker_10,3,2015-11-19,8,7,2
Bestia Restaurant,rank,4.5,David D,3,2015-11-18,1,None,None
Bestia Restaurant,rank,4.5,LATraveller77,5,2015-11-17,91,62,66
Bestia Restaurant,rank,4.5,Lucas G,5,2015-11-16,7,7,None
Bestia Restaurant,rank,4.5,jpDills,4,2015-11-20,104,70,29
Bestia Restaurant,rank,4.5,Quality_seeker_10,3,2015-11-19,8,7,2
Bestia Restaurant,rank,4.5,David D,3,2015-11-18,1,None,None
Bestia Restaurant,rank,4.5,LATraveller77,5,2015-11-17,91,62,66
Bestia Restaurant,rank,4.5,Lucas G,5,2015-11-16,7,7,None
Bestia Restaurant,rank,4.5,jpDills,4,2015-11-20,104,70,29
Bestia Restaurant,rank,4.5,Quality_seeker_10,3,2015-11-19,8,7,2
Bestia Restaurant,rank,4.5,David D,3,2015-11-18,1,None,None
Bestia Restaurant,rank,4.5,LATraveller77,5,2015-11-17,91,62,66
Bestia Restaurant,rank,4.5,Lucas G,5,2015-11-16,7,7,None
Bestia Restaurant,rank,4.5,jpDills,4,2015-11-20,104,70,29
Bestia Restaurant,rank,4.5,Quality_seeker_10,3,2015-11-19,8,7,2
Bestia Restaurant,rank,4.5,David D,3,2015-11-18,1,None,None
Bestia Restaurant,rank,4.5,LATraveller77,5,2015-11-17,91,62,66
Bestia Restaurant,rank,4.5,Lucas G,5,2015-11-16,7,7,None
Bestia Restaurant,rank,4.5,jpDills,4,2015-11-20,104,70,29
Bestia Restaurant,rank,4.5,Quality_seeker_10,3,2015-11-19,8,7,2
Bestia Restaurant,rank,4.5,David D,3,2015-11-18,1,None,None
Bestia Restaurant,rank,4.5,LATraveller77,5,2015-11-17,91,62,66
Bestia Restaurant,rank,4.5,Lucas G,5,2015-11-16,7,7,None
Bestia Restaurant,rank,4.5,jpDills,4,2015-11-20,104,70,29
Bestia Restaurant,rank,4.5,Quality_seeker_10,3,2015-11-19,8,7,2
Bestia Restaurant,rank,4.5,David D,3,2015-11-18,1,None,None
Bestia Restaurant,rank,4.5,LATraveller77,5,2015-11-17,91,62,66
Bestia Restaurant,rank,4.5,Lucas G,5,2015-11-16,7,7,None
Bestia Restaurant,rank,4.5,jpDills,4,2015-11-20,104,70,29
Bestia Restaurant,rank,4.5,Quality_seeker_10,3,2015-11-19,8,7,2
Bestia Restaurant,rank,4.5,David D,3,2015-11-18,1,None,None
Bestia Restaurant,rank,4.5,LATraveller77,5,2015-11-17,91,62,66
Bestia Restaurant,rank,4.5,Lucas G,5,2015-11-16,7,7,None
Bestia Restaurant,rank,4.5,jpDills,4,2015-11-20,104,70,29
Bestia Restaurant,rank,4.5,Quality_seeker_10,3,2015-11-19,8,7,2
Bestia Restaurant,rank,4.5,David D,3,2015-11-18,1,None,None
Bestia Restaurant,rank,4.5,LATraveller77,5,2015-11-17,91,62,66
Bestia Restaurant,rank,4.5,Lucas G,5,2015-11-16,7,7,None
Bestia Restaurant,rank,4.5,jpDills,4,2015-11-20,104,70,29
Bestia Restaurant,rank,4.5,Quality_seeker_10,3,2015-11-19,8,7,2
Bestia Restaurant,rank,4.5,David D,3,2015-11-18,1,None,None
Bestia Restaurant,rank,4.5,LATraveller77,5,2015-11-17,91,62,66
Bestia Restaurant,rank,4.5,Lucas G,5,2015-11-16,7,7,None
Bestia Restaurant,rank,4.5,jpDills,4,2015-11-20,104,70,29
Bestia Restaurant,rank,4.5,Quality_seeker_10,3,2015-11-19,8,7,2
Bestia Restaurant,rank,4.5,David D,3,2015-11-18,1,None,None
Bestia Restaurant,rank,4.5,LATraveller77,5,2015-11-17,91,62,66
Bestia Restaurant,rank,4.5,Lucas G,5,2015-11-16,7,7,None
Bestia Restaurant,rank,4.5,jpDills,4,2015-11-20,104,70,29
Bestia Restaurant,rank,4.5,Quality_seeker_10,3,2015-11-19,8,7,2
Bestia Restaurant,rank,4.5,David D,3,2015-11-18,1,None,None
Bestia Restaurant,rank,4.5,LATraveller77,5,2015-11-17,91,62,66
Bestia Restaurant,rank,4.5,Lucas G,5,2015-11-16,7,7,None
Bestia Restaurant,rank,4.5,jpDills,4,2015-11-20,104,70,29
Bestia Restaurant,rank,4.5,Pollll,5,2015-11-16,79,50,65
Bestia Restaurant,rank,4.5,FrankCaden,5,2015-11-09,32,25,4
Bestia Restaurant,rank,4.5,Alex_B_in_DC,5,2015-11-09,64,43,57
Bestia Restaurant,rank,4.5,RWandPW,2,2015-11-09,12,6,11
Bestia Restaurant,rank,4.5,jpDills,4,2015-11-20,104,70,29
Bestia Restaurant,rank,4.5,Quality_seeker_10,3,2015-11-19,8,7,2
Bestia Restaurant,rank,4.5,David D,3,2015-11-18,1,None,None
Bestia Restaurant,rank,4.5,LATraveller77,5,2015-11-17,91,62,66
Bestia Restaurant,rank,4.5,Lucas G,5,2015-11-16,7,7,None
Bestia Restaurant,rank,4.5,jpDills,4,2015-11-20,104,70,29
Bestia Restaurant,rank,4.5,Quality_seeker_10,3,2015-11-19,8,7,2
Bestia Restaurant,rank,4.5,David D,3,2015-11-18,1,None,None
Bestia Restaurant,rank,4.5,LATraveller77,5,2015-11-17,91,62,66
Bestia Restaurant,rank,4.5,Lucas G,5,2015-11-16,7,7,None
Bestia Restaurant,rank,4.5,jpDills,4,2015-11-20,104,70,29
Bestia Restaurant,rank,4.5,Quality_seeker_10,3,2015-11-19,8,7,2
Bestia Restaurant,rank,4.5,David D,3,2015-11-18,1,None,None
Bestia Restaurant,rank,4.5,LATraveller77,5,2015-11-17,91,62,66
Bestia Restaurant,rank,4.5,Lucas G,5,2015-11-16,7,7,None
Bestia Restaurant,rank,4.5,jpDills,4,2015-11-20,104,70,29
Bestia Restaurant,rank,4.5,Quality_seeker_10,3,2015-11-19,8,7,2
Bestia Restaurant,rank,4.5,David D,3,2015-11-18,1,None,None
Bestia Restaurant,rank,4.5,LATraveller77,5,2015-11-17,91,62,66
Bestia Restaurant,rank,4.5,Lucas G,5,2015-11-16,7,7,None
Bestia Restaurant,rank,4.5,jpDills,4,2015-11-20,104,70,29
Bestia Restaurant,rank,4.5,Quality_seeker_10,3,2015-11-19,8,7,2
Bestia Restaurant,rank,4.5,David D,3,2015-11-18,1,None,None
Bestia Restaurant,rank,4.5,LATraveller77,5,2015-11-17,91,62,66
Bestia Restaurant,rank,4.5,Lucas G,5,2015-11-16,7,7,None
Bestia Restaurant,rank,4.5,jpDills,4,2015-11-20,104,70,29
Bestia Restaurant,rank,4.5,Quality_seeker_10,3,2015-11-19,8,7,2
Bestia Restaurant,rank,4.5,David D,3,2015-11-18,1,None,None
Bestia Restaurant,rank,4.5,LATraveller77,5,2015-11-17,91,62,66
Bestia Restaurant,rank,4.5,Lucas G,5,2015-11-16,7,7,None
Bestia Restaurant,rank,4.5,jpDills,4,2015-11-20,104,70,29
Bestia Restaurant,rank,4.5,Quality_seeker_10,3,2015-11-19,8,7,2
Bestia Restaurant,rank,4.5,David D,3,2015-11-18,1,None,None
Bestia Restaurant,rank,4.5,LATraveller77,5,2015-11-17,91,62,66
Bestia Restaurant,rank,4.5,Lucas G,5,2015-11-16,7,7,None
Bestia Restaurant,rank,4.5,jpDills,4,2015-11-20,104,70,29
Bestia Restaurant,rank,4.5,Quality_seeker_10,3,2015-11-19,8,7,2
Bestia Restaurant,rank,4.5,David D,3,2015-11-18,1,None,None
Bestia Restaurant,rank,4.5,LATraveller77,5,2015-11-17,91,62,66
Bestia Restaurant,rank,4.5,Lucas G,5,2015-11-16,7,7,None
Water Grill,rank,4.5,ronco0807,5,2015-11-21,262,212,114
Water Grill,rank,4.5,palanivelbabu,5,2015-11-16,8,None,4
Water Grill,rank,4.5,DeDreanaFreeman G,5,2015-11-09,7,5,None
Water Grill,rank,4.5,thomas c,5,2015-11-02,3,3,None
Water Grill,rank,4.5,Keith S,5,2015-10-26,4,None,2
Water Grill,rank,4.5,ronco0807,5,2015-11-21,262,212,114
Water Grill,rank,4.5,palanivelbabu,5,2015-11-16,8,None,4
Water Grill,rank,4.5,DeDreanaFreeman G,5,2015-11-09,7,5,None
Water Grill,rank,4.5,thomas c,5,2015-11-02,3,3,None
Water Grill,rank,4.5,Keith S,5,2015-10-26,4,None,2
Water Grill,rank,4.5,ronco0807,5,2015-11-21,262,212,114
Water Grill,rank,4.5,palanivelbabu,5,2015-11-16,8,None,4
Water Grill,rank,4.5,DeDreanaFreeman G,5,2015-11-09,7,5,None
Water Grill,rank,4.5,thomas c,5,2015-11-02,3,3,None
Water Grill,rank,4.5,Keith S,5,2015-10-26,4,None,2
Water Grill,rank,4.5,ronco0807,5,2015-11-21,262,212,114
Water Grill,rank,4.5,palanivelbabu,5,2015-11-16,8,None,4
Water Grill,rank,4.5,DeDreanaFreeman G,5,2015-11-09,7,5,None
Water Grill,rank,4.5,thomas c,5,2015-11-02,3,3,None
Water Grill,rank,4.5,Keith S,5,2015-10-26,4,None,2
Water Grill,rank,4.5,ronco0807,5,2015-11-21,262,212,114
Water Grill,rank,4.5,palanivelbabu,5,2015-11-16,8,None,4
Water Grill,rank,4.5,DeDreanaFreeman G,5,2015-11-09,7,5,None
Water Grill,rank,4.5,thomas c,5,2015-11-02,3,3,None
Water Grill,rank,4.5,Keith S,5,2015-10-26,4,None,2
Water Grill,rank,4.5,ronco0807,5,2015-11-21,262,212,114
Water Grill,rank,4.5,palanivelbabu,5,2015-11-16,8,None,4
Water Grill,rank,4.5,DeDreanaFreeman G,5,2015-11-09,7,5,None
Water Grill,rank,4.5,thomas c,5,2015-11-02,3,3,None
Water Grill,rank,4.5,Keith S,5,2015-10-26,4,None,2
Water Grill,rank,4.5,ronco0807,5,2015-11-21,262,212,114
Water Grill,rank,4.5,palanivelbabu,5,2015-11-16,8,None,4
Water Grill,rank,4.5,DeDreanaFreeman G,5,2015-11-09,7,5,None
Water Grill,rank,4.5,thomas c,5,2015-11-02,3,3,None
Water Grill,rank,4.5,Keith S,5,2015-10-26,4,None,2
Water Grill,rank,4.5,ronco0807,5,2015-11-21,262,212,114
Water Grill,rank,4.5,palanivelbabu,5,2015-11-16,8,None,4
Water Grill,rank,4.5,DeDreanaFreeman G,5,2015-11-09,7,5,None
Water Grill,rank,4.5,thomas c,5,2015-11-02,3,3,None
Water Grill,rank,4.5,Keith S,5,2015-10-26,4,None,2
Water Grill,rank,4.5,ronco0807,5,2015-11-21,262,212,114
Water Grill,rank,4.5,palanivelbabu,5,2015-11-16,8,None,4
Water Grill,rank,4.5,DeDreanaFreeman G,5,2015-11-09,7,5,None
Water Grill,rank,4.5,thomas c,5,2015-11-02,3,3,None
Water Grill,rank,4.5,Keith S,5,2015-10-26,4,None,2
Water Grill,rank,4.5,ronco0807,5,2015-11-21,262,212,114
Water Grill,rank,4.5,palanivelbabu,5,2015-11-16,8,None,4
Water Grill,rank,4.5,DeDreanaFreeman G,5,2015-11-09,7,5,None
Water Grill,rank,4.5,thomas c,5,2015-11-02,3,3,None
Water Grill,rank,4.5,Keith S,5,2015-10-26,4,None,2
Water Grill,rank,4.5,ronco0807,5,2015-11-21,262,212,114
Water Grill,rank,4.5,palanivelbabu,5,2015-11-16,8,None,4
Water Grill,rank,4.5,DeDreanaFreeman G,5,2015-11-09,7,5,None
Water Grill,rank,4.5,thomas c,5,2015-11-02,3,3,None
Water Grill,rank,4.5,Keith S,5,2015-10-26,4,None,2
Water Grill,rank,4.5,ronco0807,5,2015-11-21,262,212,114
Water Grill,rank,4.5,palanivelbabu,5,2015-11-16,8,None,4
Water Grill,rank,4.5,DeDreanaFreeman G,5,2015-11-09,7,5,None
Water Grill,rank,4.5,thomas c,5,2015-11-02,3,3,None
Water Grill,rank,4.5,Keith S,5,2015-10-26,4,None,2
Water Grill,rank,4.5,ronco0807,5,2015-11-21,262,212,114
Water Grill,rank,4.5,donc880,5,2015-10-26,161,111,70
Water Grill,rank,4.5,Daph0953,4,2015-10-18,34,13,27
Water Grill,rank,4.5,Alphonse D,3,2015-10-15,73,43,41
Water Grill,rank,4.5,Wilcan,5,2015-10-12,19,8,6
Water Grill,rank,4.5,ronco0807,5,2015-11-21,262,212,114
Water Grill,rank,4.5,palanivelbabu,5,2015-11-16,8,None,4
Water Grill,rank,4.5,DeDreanaFreeman G,5,2015-11-09,7,5,None
Water Grill,rank,4.5,thomas c,5,2015-11-02,3,3,None
Water Grill,rank,4.5,Keith S,5,2015-10-26,4,None,2
Water Grill,rank,4.5,ronco0807,5,2015-11-21,262,212,114
Water Grill,rank,4.5,palanivelbabu,5,2015-11-16,8,None,4
Water Grill,rank,4.5,DeDreanaFreeman G,5,2015-11-09,7,5,None
Water Grill,rank,4.5,thomas c,5,2015-11-02,3,3,None
Water Grill,rank,4.5,Keith S,5,2015-10-26,4,None,2
Water Grill,rank,4.5,ronco0807,5,2015-11-21,262,212,114
Water Grill,rank,4.5,palanivelbabu,5,2015-11-16,8,None,4
Water Grill,rank,4.5,DeDreanaFreeman G,5,2015-11-09,7,5,None
Water Grill,rank,4.5,thomas c,5,2015-11-02,3,3,None
Water Grill,rank,4.5,Keith S,5,2015-10-26,4,None,2
Water Grill,rank,4.5,ronco0807,5,2015-11-21,262,212,114
Water Grill,rank,4.5,palanivelbabu,5,2015-11-16,8,None,4
Water Grill,rank,4.5,DeDreanaFreeman G,5,2015-11-09,7,5,None
Water Grill,rank,4.5,thomas c,5,2015-11-02,3,3,None
Water Grill,rank,4.5,Keith S,5,2015-10-26,4,None,2
Water Grill,rank,4.5,ronco0807,5,2015-11-21,262,212,114
Water Grill,rank,4.5,palanivelbabu,5,2015-11-16,8,None,4
Water Grill,rank,4.5,DeDreanaFreeman G,5,2015-11-09,7,5,None
Water Grill,rank,4.5,thomas c,5,2015-11-02,3,3,None
Water Grill,rank,4.5,Keith S,5,2015-10-26,4,None,2
Water Grill,rank,4.5,ronco0807,5,2015-11-21,262,212,114
Water Grill,rank,4.5,palanivelbabu,5,2015-11-16,8,None,4
Water Grill,rank,4.5,DeDreanaFreeman G,5,2015-11-09,7,5,None
Water Grill,rank,4.5,thomas c,5,2015-11-02,3,3,None
Water Grill,rank,4.5,Keith S,5,2015-10-26,4,None,2
Water Grill,rank,4.5,ronco0807,5,2015-11-21,262,212,114
Water Grill,rank,4.5,palanivelbabu,5,2015-11-16,8,None,4
Water Grill,rank,4.5,DeDreanaFreeman G,5,2015-11-09,7,5,None
Water Grill,rank,4.5,thomas c,5,2015-11-02,3,3,None
Water Grill,rank,4.5,Keith S,5,2015-10-26,4,None,2
Water Grill,rank,4.5,ronco0807,5,2015-11-21,262,212,114
Water Grill,rank,4.5,palanivelbabu,5,2015-11-16,8,None,4
Water Grill,rank,4.5,DeDreanaFreeman G,5,2015-11-09,7,5,None
Water Grill,rank,4.5,thomas c,5,2015-11-02,3,3,None
Water Grill,rank,4.5,Keith S,5,2015-10-26,4,None,2
Water Grill,rank,4.5,ronco0807,5,2015-11-21,262,212,114
Water Grill,rank,4.5,palanivelbabu,5,2015-11-16,8,None,4
Water Grill,rank,4.5,DeDreanaFreeman G,5,2015-11-09,7,5,None
Water Grill,rank,4.5,thomas c,5,2015-11-02,3,3,None
Water Grill,rank,4.5,Keith S,5,2015-10-26,4,None,2
Water Grill,rank,4.5,ronco0807,5,2015-11-21,262,212,114
Water Grill,rank,4.5,palanivelbabu,5,2015-11-16,8,None,4
Water Grill,rank,4.5,DeDreanaFreeman G,5,2015-11-09,7,5,None
Water Grill,rank,4.5,thomas c,5,2015-11-02,3,3,None
Water Grill,rank,4.5,Keith S,5,2015-10-26,4,None,2
Water Grill,rank,4.5,ronco0807,5,2015-11-21,262,212,114
Water Grill,rank,4.5,palanivelbabu,5,2015-11-16,8,None,4
Water Grill,rank,4.5,DeDreanaFreeman G,5,2015-11-09,7,5,None
Water Grill,rank,4.5,thomas c,5,2015-11-02,3,3,None
Water Grill,rank,4.5,Keith S,5,2015-10-26,4,None,2
Water Grill,rank,4.5,ronco0807,5,2015-11-21,262,212,114
Water Grill,rank,4.5,palanivelbabu,5,2015-11-16,8,None,4
Water Grill,rank,4.5,DeDreanaFreeman G,5,2015-11-09,7,5,None
Water Grill,rank,4.5,thomas c,5,2015-11-02,3,3,None
Water Grill,rank,4.5,Keith S,5,2015-10-26,4,None,2
Water Grill,rank,4.5,ronco0807,5,2015-11-21,262,212,114
Water Grill,rank,4.5,palanivelbabu,5,2015-11-16,8,None,4
Water Grill,rank,4.5,DeDreanaFreeman G,5,2015-11-09,7,5,None
Water Grill,rank,4.5,thomas c,5,2015-11-02,3,3,None
Water Grill,rank,4.5,Keith S,5,2015-10-26,4,None,2
Water Grill,rank,4.5,ronco0807,5,2015-11-21,262,212,114
Water Grill,rank,4.5,palanivelbabu,5,2015-11-16,8,None,4
Water Grill,rank,4.5,DeDreanaFreeman G,5,2015-11-09,7,5,None
Water Grill,rank,4.5,thomas c,5,2015-11-02,3,3,None
Water Grill,rank,4.5,Keith S,5,2015-10-26,4,None,2
Water Grill,rank,4.5,ronco0807,5,2015-11-21,262,212,114
Water Grill,rank,4.5,palanivelbabu,5,2015-11-16,8,None,4
Water Grill,rank,4.5,DeDreanaFreeman G,5,2015-11-09,7,5,None
Water Grill,rank,4.5,thomas c,5,2015-11-02,3,3,None
Water Grill,rank,4.5,Keith S,5,2015-10-26,4,None,2
Water Grill,rank,4.5,ronco0807,5,2015-11-21,262,212,114
Water Grill,rank,4.5,palanivelbabu,5,2015-11-16,8,None,4
Water Grill,rank,4.5,DeDreanaFreeman G,5,2015-11-09,7,5,None
Water Grill,rank,4.5,thomas c,5,2015-11-02,3,3,None
Water Grill,rank,4.5,Keith S,5,2015-10-26,4,None,2
Water Grill,rank,4.5,ronco0807,5,2015-11-21,262,212,114
Water Grill,rank,4.5,palanivelbabu,5,2015-11-16,8,None,4
Water Grill,rank,4.5,DeDreanaFreeman G,5,2015-11-09,7,5,None
Water Grill,rank,4.5,thomas c,5,2015-11-02,3,3,None
Water Grill,rank,4.5,Keith S,5,2015-10-26,4,None,2
Water Grill,rank,4.5,ronco0807,5,2015-11-21,262,212,114
Water Grill,rank,4.5,palanivelbabu,5,2015-11-16,8,None,4
Water Grill,rank,4.5,DeDreanaFreeman G,5,2015-11-09,7,5,None
Water Grill,rank,4.5,thomas c,5,2015-11-02,3,3,None
Water Grill,rank,4.5,Keith S,5,2015-10-26,4,None,2
Water Grill,rank,4.5,ronco0807,5,2015-11-21,262,212,114
Water Grill,rank,4.5,palanivelbabu,5,2015-11-16,8,None,4
Water Grill,rank,4.5,DeDreanaFreeman G,5,2015-11-09,7,5,None
Water Grill,rank,4.5,thomas c,5,2015-11-02,3,3,None
Water Grill,rank,4.5,Keith S,5,2015-10-26,4,None,2
Water Grill,rank,4.5,ronco0807,5,2015-11-21,262,212,114
Water Grill,rank,4.5,palanivelbabu,5,2015-11-16,8,None,4
Water Grill,rank,4.5,DeDreanaFreeman G,5,2015-11-09,7,5,None
Water Grill,rank,4.5,thomas c,5,2015-11-02,3,3,None
Water Grill,rank,4.5,Keith S,5,2015-10-26,4,None,2
Water Grill,rank,4.5,ronco0807,5,2015-11-21,262,212,114
Water Grill,rank,4.5,palanivelbabu,5,2015-11-16,8,None,4
Water Grill,rank,4.5,DeDreanaFreeman G,5,2015-11-09,7,5,None
Water Grill,rank,4.5,thomas c,5,2015-11-02,3,3,None
Water Grill,rank,4.5,Keith S,5,2015-10-26,4,None,2
Water Grill,rank,4.5,ronco0807,5,2015-11-21,262,212,114
Water Grill,rank,4.5,palanivelbabu,5,2015-11-16,8,None,4
Water Grill,rank,4.5,DeDreanaFreeman G,5,2015-11-09,7,5,None
Water Grill,rank,4.5,thomas c,5,2015-11-02,3,3,None
Water Grill,rank,4.5,Keith S,5,2015-10-26,4,None,2
Water Grill,rank,4.5,ronco0807,5,2015-11-21,262,212,114
Water Grill,rank,4.5,palanivelbabu,5,2015-11-16,8,None,4
Water Grill,rank,4.5,DeDreanaFreeman G,5,2015-11-09,7,5,None
Water Grill,rank,4.5,thomas c,5,2015-11-02,3,3,None
Water Grill,rank,4.5,Keith S,5,2015-10-26,4,None,2
Water Grill,rank,4.5,ronco0807,5,2015-11-21,262,212,114
Water Grill,rank,4.5,palanivelbabu,5,2015-11-16,8,None,4
Water Grill,rank,4.5,DeDreanaFreeman G,5,2015-11-09,7,5,None
Water Grill,rank,4.5,thomas c,5,2015-11-02,3,3,None
Water Grill,rank,4.5,Keith S,5,2015-10-26,4,None,2
Water Grill,rank,4.5,ronco0807,5,2015-11-21,262,212,114
Water Grill,rank,4.5,palanivelbabu,5,2015-11-16,8,None,4
Water Grill,rank,4.5,DeDreanaFreeman G,5,2015-11-09,7,5,None
Water Grill,rank,4.5,thomas c,5,2015-11-02,3,3,None
Water Grill,rank,4.5,Keith S,5,2015-10-26,4,None,2
Water Grill,rank,4.5,ronco0807,5,2015-11-21,262,212,114
Water Grill,rank,4.5,palanivelbabu,5,2015-11-16,8,None,4
Water Grill,rank,4.5,DeDreanaFreeman G,5,2015-11-09,7,5,None
Water Grill,rank,4.5,thomas c,5,2015-11-02,3,3,None
Water Grill,rank,4.5,Keith S,5,2015-10-26,4,None,2
Water Grill,rank,4.5,ronco0807,5,2015-11-21,262,212,114
Water Grill,rank,4.5,palanivelbabu,5,2015-11-16,8,None,4
Water Grill,rank,4.5,DeDreanaFreeman G,5,2015-11-09,7,5,None
Water Grill,rank,4.5,thomas c,5,2015-11-02,3,3,None
Water Grill,rank,4.5,Keith S,5,2015-10-26,4,None,2
Water Grill,rank,4.5,ronco0807,5,2015-11-21,262,212,114
Water Grill,rank,4.5,palanivelbabu,5,2015-11-16,8,None,4
Water Grill,rank,4.5,DeDreanaFreeman G,5,2015-11-09,7,5,None
Water Grill,rank,4.5,thomas c,5,2015-11-02,3,3,None
Water Grill,rank,4.5,Keith S,5,2015-10-26,4,None,2
Water Grill,rank,4.5,ronco0807,5,2015-11-21,262,212,114
Water Grill,rank,4.5,palanivelbabu,5,2015-11-16,8,None,4
Water Grill,rank,4.5,DeDreanaFreeman G,5,2015-11-09,7,5,None
Water Grill,rank,4.5,thomas c,5,2015-11-02,3,3,None
Water Grill,rank,4.5,Keith S,5,2015-10-26,4,None,2
Water Grill,rank,4.5,ronco0807,5,2015-11-21,262,212,114
Water Grill,rank,4.5,palanivelbabu,5,2015-11-16,8,None,4
Water Grill,rank,4.5,DeDreanaFreeman G,5,2015-11-09,7,5,None
Water Grill,rank,4.5,thomas c,5,2015-11-02,3,3,None
Water Grill,rank,4.5,Keith S,5,2015-10-26,4,None,2
Water Grill,rank,4.5,ronco0807,5,2015-11-21,262,212,114
Water Grill,rank,4.5,palanivelbabu,5,2015-11-16,8,None,4
Water Grill,rank,4.5,DeDreanaFreeman G,5,2015-11-09,7,5,None
Water Grill,rank,4.5,thomas c,5,2015-11-02,3,3,None
Water Grill,rank,4.5,Keith S,5,2015-10-26,4,None,2
Water Grill,rank,4.5,ronco0807,5,2015-11-21,262,212,114
Water Grill,rank,4.5,palanivelbabu,5,2015-11-16,8,None,4
Water Grill,rank,4.5,DeDreanaFreeman G,5,2015-11-09,7,5,None
Water Grill,rank,4.5,thomas c,5,2015-11-02,3,3,None
Water Grill,rank,4.5,Keith S,5,2015-10-26,4,None,2
Water Grill,rank,4.5,ronco0807,5,2015-11-21,262,212,114
Water Grill,rank,4.5,palanivelbabu,5,2015-11-16,8,None,4
Water Grill,rank,4.5,DeDreanaFreeman G,5,2015-11-09,7,5,None
Water Grill,rank,4.5,thomas c,5,2015-11-02,3,3,None
Water Grill,rank,4.5,Keith S,5,2015-10-26,4,None,2
Water Grill,rank,4.5,ronco0807,5,2015-11-21,262,212,114
Water Grill,rank,4.5,palanivelbabu,5,2015-11-16,8,None,4
Water Grill,rank,4.5,DeDreanaFreeman G,5,2015-11-09,7,5,None
Water Grill,rank,4.5,thomas c,5,2015-11-02,3,3,None
Water Grill,rank,4.5,Keith S,5,2015-10-26,4,None,2
Water Grill,rank,4.5,ronco0807,5,2015-11-21,262,212,114
Water Grill,rank,4.5,palanivelbabu,5,2015-11-16,8,None,4
Water Grill,rank,4.5,DeDreanaFreeman G,5,2015-11-09,7,5,None
Water Grill,rank,4.5,thomas c,5,2015-11-02,3,3,None
Water Grill,rank,4.5,Keith S,5,2015-10-26,4,None,2
Water Grill,rank,4.5,ronco0807,5,2015-11-21,262,212,114
Water Grill,rank,4.5,palanivelbabu,5,2015-11-16,8,None,4
Water Grill,rank,4.5,DeDreanaFreeman G,5,2015-11-09,7,5,None
Water Grill,rank,4.5,thomas c,5,2015-11-02,3,3,None
Water Grill,rank,4.5,Keith S,5,2015-10-26,4,None,2
Water Grill,rank,4.5,ronco0807,5,2015-11-21,262,212,114
Water Grill,rank,4.5,palanivelbabu,5,2015-11-16,8,None,4
Water Grill,rank,4.5,DeDreanaFreeman G,5,2015-11-09,7,5,None
Water Grill,rank,4.5,thomas c,5,2015-11-02,3,3,None
Water Grill,rank,4.5,Keith S,5,2015-10-26,4,None,2
Eggslut,rank,4.5,Jolene H,4,2015-11-18,168,98,51
Eggslut,rank,4.5,Kaori58,5,2015-11-16,12,3,15
Eggslut,rank,4.5,Diveboy77,5,2015-11-16,91,37,59
Eggslut,rank,4.5,enjoyurself,5,2015-11-09,13,5,5
Eggslut,rank,4.5,latino692,3,2015-11-09,54,20,38
Eggslut,rank,4.5,Jolene H,4,2015-11-18,168,98,51
Eggslut,rank,4.5,Kaori58,5,2015-11-16,12,3,15
Eggslut,rank,4.5,Diveboy77,5,2015-11-16,91,37,59
Eggslut,rank,4.5,enjoyurself,5,2015-11-09,13,5,5
Eggslut,rank,4.5,latino692,3,2015-11-09,54,20,38
Eggslut,rank,4.5,Jolene H,4,2015-11-18,168,98,51
Eggslut,rank,4.5,Kaori58,5,2015-11-16,12,3,15
Eggslut,rank,4.5,Diveboy77,5,2015-11-16,91,37,59
Eggslut,rank,4.5,enjoyurself,5,2015-11-09,13,5,5
Eggslut,rank,4.5,latino692,3,2015-11-09,54,20,38
Eggslut,rank,4.5,Jolene H,4,2015-11-18,168,98,51
Eggslut,rank,4.5,Kaori58,5,2015-11-16,12,3,15
Eggslut,rank,4.5,Diveboy77,5,2015-11-16,91,37,59
Eggslut,rank,4.5,enjoyurself,5,2015-11-09,13,5,5
Eggslut,rank,4.5,latino692,3,2015-11-09,54,20,38
Eggslut,rank,4.5,Jolene H,4,2015-11-18,168,98,51
Eggslut,rank,4.5,Kaori58,5,2015-11-16,12,3,15
Eggslut,rank,4.5,Diveboy77,5,2015-11-16,91,37,59
Eggslut,rank,4.5,enjoyurself,5,2015-11-09,13,5,5
Eggslut,rank,4.5,latino692,3,2015-11-09,54,20,38
Eggslut,rank,4.5,Jolene H,4,2015-11-18,168,98,51
Eggslut,rank,4.5,Kaori58,5,2015-11-16,12,3,15
Eggslut,rank,4.5,Diveboy77,5,2015-11-16,91,37,59
Eggslut,rank,4.5,enjoyurself,5,2015-11-09,13,5,5
Eggslut,rank,4.5,latino692,3,2015-11-09,54,20,38
Eggslut,rank,4.5,Jolene H,4,2015-11-18,168,98,51
Eggslut,rank,4.5,Kaori58,5,2015-11-16,12,3,15
Eggslut,rank,4.5,Diveboy77,5,2015-11-16,91,37,59
Eggslut,rank,4.5,enjoyurself,5,2015-11-09,13,5,5
Eggslut,rank,4.5,latino692,3,2015-11-09,54,20,38
Eggslut,rank,4.5,Jolene H,4,2015-11-18,168,98,51
Eggslut,rank,4.5,Kaori58,5,2015-11-16,12,3,15
Eggslut,rank,4.5,Diveboy77,5,2015-11-16,91,37,59
